с. Идилево
с. Избеглии
с. Избул
с. Извор
с. Извор махала
с. Изворище
с. Изворник
с. Изворово
с. Изворско
с. Изворче
с. Изгрев
с. Източник
с. Илаков рът
с. Илевци
с. Илийно
с. Илийско
с. Илинден
с. Илинденци
с. Илиница
с. Илиювци
с. Илия
с. Илия Блъсково
с. Имренчево
с. Индже войвода
с. Иново
с. Иречек
с. Иречеково
с. Иринеци
с. Ирник
с. Искра
с. Искрец
с. Искрица
с. Искър
с. Исперих
с. Исперихово
с. Исьовци
с. Ихтиман
с. Ичера
с. Йерусалимово
с. Йоаким Груево
с. Йовково
с. Йововци
с. Йовчевци
с. Йоглав
с. Йонково
с. Йончово
с. Йорданово
с. Кабиле
с. Каблешково
с. Каварна
с. Кавлак
с. Кавракирово
с. Кадиево
с. Кадровица
с. Казак
с. Казанка
с. Казанлък
с. Казаците
с. Казачево
с. Казашка река
с. Казашко
с. Казимир
с. Казичене
с. Кайнарджа
с. Калайджиево
с. Калайджии
с. Калейца
с. Калековец
с. Кален
с. Каленик
с. Каленовци
с. Калиманци
с. Калина
с. Калинка
с. Калино
с. Калипетрово
с. Калитиново
с. Калище
с. Калнище
с. Калово
с. Каломен
с. Калотина
с. Калотинци
с. Калофер
с. Калоян
с. Калояновец
с. Калояново
с. Калоянци
с. Калугерене
с. Калугерово
с. Калчево
с. Калчевска
с. Калчовци
с. Камбелевци
с. Камбурово
с. Камен
с. Камен бряг
с. Камен връх
с. Камен дял
с. Камена
с. Каменар
с. Каменари
с. Каменарци
с. Каменец
с. Каменик
с. Каменица
с. Каменичка Скакавица
с. Каменка
с. Каменна
с. Каменна река
с. Каменна Рикса
с. Камено
с. Камено поле
с. Каменово
с. Каменско
с. Каменци
с. Каменяк
с. Каменяне
с. Камещица
с. Камилски дол
с. Камчия
с. Кандилка
с. Кандови
с. Каниц
с. Кантари
с. Каняк
с. Каолиново
с. Капатово
с. Капитан Андреево
с. Капитан Димитриево
с. Капитан Димитрово
с. Капитан Петко
с. Капитан Петко войвода
с. Капитановци
с. Капище
с. Кара Михал
с. Карабунар
с. Каравелово
с. Каравельово
с. Карагеоргиево
с. Караджалово
с. Караджово
с. Караиванца
с. Караиванци
с. Караисен
с. Карали
с. Караманите
с. Караманово
с. Караманци
с. Карамичевци
с. Карамфил
с. Каран Върбовка
с. Карандили
с. Караново
с. Каранци
с. Карапелит
с. Караполци
с. Караш
с. Карбинци
с. Карвуна
с. Кардам
с. Карлиево
с. Карлово
с. Карловско
с. Карлуково
с. Карнобат
с. Касапско
с. Касилаг
с. Каснаково
с. Каспичан
с. Кастел
с. Катерица
с. Катранджии
с. Катраница
с. Катрище
с. Катунец
с. Катуница
с. Катунище
с. Катунци
с. Кацелово
с. Качулка
с. Кашенци
с. Кашина
с. Каялоба
с. Керека
с. Керените
с. Кермен
с. Кесарево
с. Кестен
с. Кестеново
с. Киевци
с. Килифарево
с. Кипилово
с. Кипра
с. Киревци
с. Киреево
с. Кирилово
с. Киркова махала
с. Кирково
с. Кирово
с. Кирчево
с. Киселево
с. Киселица
с. Киселичево
с. Киселковци
с. Кисийците
с. Кисьовци
с. Китанчево
с. Китен
с. Китино
с. Китка
с. Китна
с. Китница
с. Кичево
с. Киченица
с. Кладенец
с. Кладенци
с. Кладни дял
с. Кладница
с. Кладоруб
с. Кленовик
с. Клепало
с. Кликач
с. Климаш
с. Климент
с. Климентово
с. Клисура
с. Клисурица
с. Клисурски манастир
с. Клокотница
с. Клъшка река
с. Ключ
с. Кметовци
с. Кметчета
с. Кнежа
с. Книжовник
с. Княжева махала
с. Княжево
с. Княжевско
с. Кобилино
с. Кобиляк
с. Кобиляне
с. Ковач
с. Ковачевец
с. Ковачевица
с. Ковачево
с. Ковачевци
с. Ковачите
с. Ковачица
с. Ковил
с. Коевци
с. Кожари
с. Кожинци
с. Кожлювци
с. Кожухарци
с. Козаново
с. Козар Белене
с. Козаре
с. Козаревец
с. Козарево
с. Козарка
с. Козарско
с. Кози рог
с. Козин дол
с. Козица
с. Козичино
с. Козлево
с. Козлец
с. Козловец
с. Козлодуй
с. Козлодуйци
с. Козма Презвитер
с. Козница
с. Козя река
с. Козяк
с. Коиловци
с. Койнаре
с. Койчовци
с. Кокаляне
с. Кокиче
с. Кокорково
с. Кокорци
с. Кокошане
с. Колари
с. Коларово
с. Коларци
с. Колена
с. Колец
с. Колибите
с. Колишовци
с. Колобър
с. Колю Ганев
с. Колю-Мариново
с. Комарево
с. Комощица
с. Комунари
с. Комунига
с. Комщица
с. Конак
с. Конаре
с. Конарско
с. Конарското
с. Кондово
с. Кондолово
с. Кондофрей
с. Коневец
с. Конево
с. Конници
с. Коноп
с. Конска
с. Константин
с. Константиновец
с. Константиново
с. Контил
с. Конуш
с. Конче
с. Коньовец
с. Коньово
с. Коняво
с. Копаница
с. Копиловци
с. Копитник
с. Копрец
с. Коприва
с. Копривец
с. Копривлен
с. Копривщица
с. Копринка
с. Копчелиите
с. Корен
с. Кориите
с. Коритата
с. Коритен
с. Корията
с. Коркина
с. Кормянско
с. Корница
с. Кортен
с. Кос
с. Косара
с. Косарка
с. Косача
с. Косевци
с. Косилка
с. Косовец
с. Косово
с. Коста Перчево
с. Костадините
с. Костадинкино
с. Костанденец
с. Костандово
с. Костел
с. Костелево
с. Костен
с. Костена река
с. Костенец
с. Костенковци
с. Костенци
с. Кости
с. Костиево
с. Костилково
с. Костинброд
с. Костино
с. Костичовци
с. Костур
с. Костурино
с. Костуринци
с. Котел
с. Котеновци
с. Котлари
с. Котленци
с. Котуци
с. Кочан
с. Кочани
с. Кочево
с. Кочериново
с. Кочмар
с. Кочово
с. Кошава
с. Кошарево
с. Кошарите
с. Кошарица
с. Кошарна
с. Кошница
с. Кошничари
с. Кошов
с. Кравино
с. Краводер
с. Крагулево
с. Краево
с. Краище
с. Крайгорци
с. Крайна
с. Крайни дол
с. Крайници
с. Крайно село
с. Крайново
с. Крайполе
с. Кракра
с. Кралев дол
с. Кралево
с. Крали Марко
с. Крамолин
с. Кран
с. Кранево
с. Краново
с. Крапец
с. Крапчене
с. Красава
с. Красен
с. Красен дол
с. Красимир
с. Красино
с. Красно Градище
с. Красново
с. Красноселци
с. Крачимир
с. Кремен
с. Кремена
с. Кремене
с. Кременец
с. Кременик
с. Крепост
с. Крепча
с. Креслювци
с. Кресна
с. Крета
с. Крибул
с. Крива бара
с. Крива круша
с. Крива река
с. Кривина
с. Кривини
с. Кривица
с. Кривня
с. Криво поле
с. Криводол
с. Кривонос
с. Крилатица
с. Крилювци
с. Крин
с. Крислово
с. Кричим
с. Кромидово
с. Крояч
с. Кроячево
с. Крум
с. Крумовград
с. Крумово
с. Крумово градище
с. Крумчевци
с. Крупен
с. Крупник
с. Круша
с. Крушаре
с. Крушари
с. Крушев дол
с. Крушевец
с. Крушево
с. Крушевска
с. Крушето
с. Крушка
с. Крушовене
с. Крушовица
с. Крушово
с. Крушолак
с. Крушуна
с. Кръвеник
с. Кръкожабене
с. Крън
с. Крънджилица
с. Крънча
с. Кръстава
с. Кръстатица
с. Кръстевич
с. Кръстеняците
с. Кръстец
с. Кръстилци
с. Кръстина
с. Кръшно
с. Кубадин
с. Кубрат
с. Кубратово
с. Куделин
с. Кузьово
с. Куклен
с. Кукля
с. Кукорево
с. Кукувица
с. Кукурахцево
с. Кукуряк
с. Кула
с. Кулата
с. Кулина вода
с. Куманите
с. Куманово
с. Кундево
с. Кунино
с. Купен
с. Купците
с. Курново
с. Куртово
с. Куртово Конаре
с. Кутела
с. Кутловица
с. Кутово
с. Кутугерци
с. Куцаровци
с. Куцина
с. Куцово
с. Кушла
с. Къклица
с. Къкрина
с. Кълново
с. Кънчево
с. Къпинец
с. Къпиново
с. Къпиновци
с. Кърджали
с. Кърланово
с. Кърналово
с. Кърнаре
с. Кърпачево
с. Кърпелево
с. Къртипъня
с. Къртожабене
с. Кърчовско
с. Кършалево
с. Късак
с. Кътина
с. Къшин
с. Къшле
с. Кьолмен
с. Кьосево
с. Кьосевци
с. Кюлевча
с. Кюстендил
с. Лагерите
с. Лагошевци
с. Ладарево
с. Лазарово
с. Лазарци
с. Лакарево
с. Лакатник
с. Лале
с. Лалково
с. Ламбух
с. Ласкар
с. Ласкарево
с. Латинка
с. Лебед
с. Лебница
с. Лева река
с. Левище
с. Левка
с. Левочево
с. Левски
с. Левуново
с. Левци
с. Леденик
с. Лелинци
с. Ленище
с. Ленково
с. Леново
с. Ленско
с. Лепица
с. Лесидрен
с. Лесичарка
с. Лесиче
с. Лесичери
с. Лесичово
с. Леска
с. Лесковдол
с. Лесковец
с. Лесново
с. Лесово
с. Лесура
с. Летница
с. Летовник
с. Лехово
с. Лехчево
с. Лешко
с. Лешко пресои
с. Лешниково
с. Лешниковци
с. Лешница
с. Лещак
с. Лещарка
с. Лещен
с. Леярово
с. Ливада
с. Ливаде
с. Лик
с. Лилеково
с. Лилково
с. Лиляк
с. Лиляново
с. Лиляч
с. Лиляче
с. Лимец
с. Липен
с. Липец
с. Липинци
с. Липник
с. Липница
с. Лисец
с. Лиси връх
с. Лисиците
с. Лисия
с. Лисово
с. Листец
с. Литаково
с. Лобош
с. Ловец
с. Ловеч
с. Ловнидол
с. Ловско
с. Ловци
с. Ловчанци
с. Логодаж
с. Лоза
с. Лозарево
с. Лозево
с. Лозен
с. Лозенградци
с. Лозенец
с. Лозеница
с. Лозето
с. Лозица
с. Лозница
с. Лозно
с. Локвата
с. Локорско
с. Лом
с. Лом Черковна
с. Ломец
с. Ломница
с. Ломци
с. Лопушна
с. Лопушня
с. Лопян
с. Лудогорци
с. Луковит
с. Луково
с. Луличка
с. Лъвино
с. Лъвово
с. Лъга
с. Лъжница
с. Лъка
с. Лъкавица
с. Лъки
с. Любен
с. Любен Каравелово
с. Любенец
с. Любенова махала
с. Любеново
с. Любенци
с. Любимец
с. Любино
с. Любичево
с. Люблен
с. Любница
с. Любовище
с. Любовка
с. Любча
с. Люлин
с. Люлка
с. Люляк
с. Люляково
с. Лютаджик
с. Лютиброд
с. Лютидол
с. Лютово
с. Лява река
с. Лялинци
с. Лясковец
с. Лясково
с. Лятно
с. Ляхово
с. Магарджица
с. Мадан
с. Мадара
с. Маджаре
с. Маджари
с. Маджарово
с. Маджерито
с. Мазарачево
с. Майор Узуново
с. Майско
с. Майсторово
с. Мак
с. Макариополско
с. Македонци
с. Маково
с. Макоцево
с. Макреш
с. Мала Раковица
с. Мала Фуча
с. Мала църква
с. Малево
с. Маленово
с. Мали Върбовник
с. Мали Дреновец
с. Мали извор
с. Малина
с. Малини
с. Малиново
с. Малка Арда
с. Малка Верея
с. Малка Желязна
с. Малка поляна
с. Малка Смолница
с. Малка Черковна
с. Малка Чинка
с. Малки Българени
с. Малки Воден
с. Малки Вършец
с. Малки Искър
с. Малки Станчовци
с. Малки Цалим
с. Малки чифлик
с. Малко Асеново
с. Малко Брягово
с. Малко Враново
с. Малко градище
с. Малко Дряново
с. Малко Кадиево
с. Малко Каменяне
с. Малко Кирилово
с. Малко Крушево
с. Малко Попово
с. Малко село
с. Малко Тръново
с. Малко Търново
с. Малко църквище
с. Малко Чочовени
с. Малко Шарково
с. Малкоч
с. Мало Бучино
с. Мало Конаре
с. Мало Крушево
с. Мало Малово
с. Мало Пещене
с. Мало село
с. Малоградец
с. Маломир
с. Маломирово
с. Малорад
с. Малуша
с. Малчика
с. Малчовци
с. Малък Девесил
с. Малък извор
с. Малък манастир
с. Малък Поровец
с. Малък Преславец
с. Малък Чардак
с. Мамарчево
с. Манаселска река
с. Манастир
с. Манастирица
с. Манастирище
с. Манастирско
с. Манастирци
с. Мандра
с. Мандрица
с. Маневци
с. Маноле
с. Манолич
с. Манолово
с. Манолско Конаре
с. Маноя
с. Манушевци
с. Манчево
с. Марафелци
с. Мараш
с. Марговци
с. Марикостиново
с. Маринка
с. Марино поле
с. Мариновци
с. Марица
с. Марково
с. Марково равнище
с. Мартен
с. Мартино
с. Мартиново
с. Марулево
с. Маруцековци
с. Марчево
с. Марчино
с. Марян
с. Масларево
с. Маслиново
с. Матешовци
с. Маточина
с. Махалата
с. Махалници
с. Маца
с. Мачковци
с. Медвен
с. Медевци
с. Меден бук
с. Меден кладенец
с. Медени поляни
с. Медешевци
с. Медковец
с. Медникарово
с. Медовене
с. Медовец
с. Медовина
с. Медовница
с. Медово
с. Межда
с. Межден
с. Междени
с. Мездра
с. Мездрея
с. Мезек
с. Мелник
с. Мелница
с. Меляне
с. Менгишево
с. Мендово
с. Мененкьово
с. Мерданя
с. Меричлери
с. Места
с. Метлика
с. Метличина
с. Метличка
с. Методиево
с. Метохия
с. Мечка
с. Мечкарево
с. Мечковица
с. Мечковци
с. Мечкул
с. Мечово
с. Мещица
с. Мизия
с. Мийковци
с. Микре
с. Микрево
с. Миладиново
с. Миладиновци
с. Миланово
с. Миле
с. Милево
с. Милевци
с. Миленча
с. Милино
с. Милковица
с. Милково
с. Милковци
с. Милкьовци
с. Милославци
с. Милчина лъка
с. Миндя
с. Миневци
с. Минерални бани
с. Минзухар
с. Мириовец
с. Мирково
с. Мировец
с. Мирово
с. Мировци
с. Мировяне
с. Миролюбово
с. Мирчовци
с. Мирянци
с. Митино
с. Митовска
с. Митровци
с. Михайлово
с. Михайловци
с. Михалич
с. Михалково
с. Михалци
с. Михилци
с. Михнево
с. Миховци
с. Мичковци
с. Мишевско
с. Мишеморков хан
с. Мишкарете
с. Млада гвардия
с. Младежко
с. Младен
с. Младиново
с. Младово
с. Мламолово
с. Млекарево
с. Млечево
с. Млечино
с. Могила
с. Могилец
с. Могилино
с. Могилите
с. Могилица
с. Могилище
с. Могилово
с. Могиляне
с. Модрен
с. Мокрен
с. Мокреш
с. Мокрище
с. Момин сбор
с. Момина клисура
с. Момина сълза
с. Момина църква
с. Момино
с. Момино село
с. Моминско
с. Момково
с. Момчилград
с. Момчилово
с. Момчиловци
с. Монтана
с. Морава
с. Моравица
с. Моравка
с. Моровеците
с. Мортагоново
с. Морянци
с. Московец
с. Мост
с. Мостич
с. Мостово
с. Мочуре
с. Мощанец
с. Мракетинци
с. Мрамор
с. Мраморен
с. Мрахори
с. Мраченик
с. Мрежичко
с. Мръзеци
с. Мугла
с. Музга
с. Мулдава
с. Мурга
с. Мургаш
с. Мургово
с. Мурено
с. Мурсалево
с. Муртинци
с. Мусачево
с. Мусево
с. Муселиево
с. Мусина
с. Мусомища
с. Мустрак
с. Мухово
с. Муця
с. Мъглен
с. Мъглене
с. Мъглиж
с. Мъглища
с. Мъдрево
с. Мъдрец
с. Мъдрино
с. Мърводол
с. Мързян
с. Мъртвината
с. Мърчаево
с. Мърчево
с. Мъсърлии
с. Мътеница
с. Навъсен
с. Надарево
с. Надарци
с. Надежден
с. Найден Герово
с. Найденово
с. Нане
с. Нановица
с. Нареченски бани
с. Насалевци
с. Наум
с. Научене
с. Нацовци
с. Начево
с. Небеска
с. Невестино
с. Невша
с. Негован
с. Неговановци
с. Негованци
с. Негушево
с. Недан
с. Неделево
с. Неделино
с. Неделище
с. Неделкова Гращица
с. Неделково
с. Недоклан
с. Недялковци
с. Недялско
с. Нейково
с. Нейкьовец
с. Нейчовци
с. Ненково
с. Неново
с. Неновци
с. Неофит Бозвелиево
с. Неофит Рилски
с. Непразненци
с. Несебър
с. Несла
с. Нефела
с. Нешевци
с. Нивянин
с. Никачковци
с. Никола Козлево
с. Николаевка
с. Николаево
с. Николичевци
с. Николово
с. Николовци
с. Николчовци
с. Никопол
с. Никудин
с. Никюп
с. Ниска поляна
с. Нисово
с. Ничовци
с. Нова Бяла река
с. Нова Върбовка
с. Нова Загора
с. Нова Камена
с. Нова ливада
с. Нова Ловча
с. Нова махала
с. Нова Надежда
с. Нова Попина
с. Нова Черна
с. Нова Шипка
с. Новаково
с. Новаковци
с. Новачево
с. Новачене
с. Новград
с. Нови извор
с. Нови Искър
с. Нови пазар
с. Нови хан
с. Нови чифлик
с. Ново Ботево
с. Ново бърдо
с. Ново Градище
с. Ново Делчево
с. Ново Железаре
с. Ново Кономлади
с. Ново Лески
с. Ново Оряхово
с. Ново Паничарево
с. Ново село
с. Ново Ходжово
с. Ново Янково
с. Новогорци
с. Новосел
с. Новоселец
с. Новоселище
с. Новоселци
с. Новоселяне
с. Ноевци
с. Ножарево
с. Ножарово
с. Ножерите
с. Носеите
с. Ночево
с. Нюшковци
с. Обединение
с. Обел
с. Обзор
с. Обидим
с. Обител
с. Обичник
с. Обнова
с. Оборище
с. Обретеник
с. Оброчище
с. Обручище
с. Овен
с. Овощарци
с. Овощна
с. Овощник
с. Овча могила
с. Овчага
с. Овчари
с. Овчарово
с. Овчарци
с. Овчево
с. Овчеполци
с. Овчи кладенец
с. Оглед
с. Огнен
с. Огняново
с. Огоя
с. Оградна
с. Огражден
с. Одоровци
с. Одраница
с. Одринци
с. Одърне
с. Одърци
с. Озърновци
с. Околиите
с. Окоп
с. Окорш
с. Оман
с. Омарчево
с. Омуртаг
с. Оногур
с. Опака
с. Опан
с. Опанец
с. Опицвет
с. Оплетня
с. Опълченец
с. Опълченско
с. Орач
с. Ореховица
с. Орехово
с. Ореш
с. Ореша
с. Орешак
с. Орешари
с. Ореше
с. Орешене
с. Орешец
с. Орешино
с. Орешица
с. Орешник
с. Орешница
с. Оризаре
с. Оризари
с. Оризово
с. Орлинци
с. Орлица
с. Орлов дол
с. Орлова могила
с. Орловец
с. Орлово
с. Орловци
с. Орляк
с. Орляне
с. Орсоя
с. Орцево
с. Оряховец
с. Оряховица
с. Оряхово
с. Оселна
с. Осен
с. Осенарите
с. Осенец
с. Осеновец
с. Осеновлаг
с. Осеново
с. Осетеново
с. Осиковица
с. Осиково
с. Осиковска Лакавица
с. Осина
с. Осларка
с. Ослен Криводол
с. Осмар
с. Осоица
с. Остра могила
с. Острец
с. Остри пазлак
с. Острица
с. Остров
с. Островец
с. Островица
с. Острово
с. Островче
с. Острокапци
с. Остър камък
с. Отец Кирилово
с. Отец Паисиево
с. Охлювец
с. Оходен
с. Охрид
с. Очиндол
с. Очуша
с. Ошане
с. Ошаните
с. Ощава
с. Павел
с. Павел баня
с. Павелско
с. Павлевци
с. Павликени
с. Паволче
с. Падала
с. Падало
с. Падеш
с. Падина
с. Падине
с. Пазарджик
с. Пазарци
с. Паисиево
с. Паисий
с. Пайдушко
с. Паламарца
с. Палат
с. Палатник
с. Палатово
с. Палаузово
с. Палилула
с. Палици
с. Памидово
с. Памукчии
с. Панагюрище
с. Панагюрски колони
с. Панайот Хитово
с. Панайот-Волово
с. Панаретовци
с. Паницово
с. Паничарево
с. Паничерево
с. Паничери
с. Паничино
с. Паничище
с. Паничково
с. Пановци
с. Панчарево
с. Панчево
с. Папрат
с. Папратлива
с. Парамун
с. Парил
с. Партизани
с. Партизанин
с. Парчовци
с. Паскалевец
с. Паскалево
с. Паспал
с. Пастра
с. Пастух
с. Паталеница
с. Патица
с. Патреш
с. Патрешко
с. Патриарх-Евтимово
с. Пауново
с. Пашинци
с. Пашкул
с. Пашови
с. Пашово
с. Певец
с. Певците
с. Пейковци
с. Пейна
с. Пейовци
с. Пейчиново
с. Пелатиково
с. Пелин
с. Пелишат
с. Пенковци
с. Пенкьовци
с. Пеньово
с. Пепелина
с. Пепелище
с. Периловец
с. Перник
с. Перперек
с. Перуника
с. Перущица
с. Песнопой
с. Песочница
с. Пет кладенци
с. Пет могили
с. Петелово
с. Петко Каравелово
с. Петко Славейков
с. Петково
с. Петковци
с. Петлешково
с. Петлино
с. Петокладенци
с. Петревене
с. Петрелик
с. Петрино
с. Петрич
с. Петров дол
с. Петрово
с. Петровци
с. Петърница
с. Петърч
с. Пецовци
с. Печеница
с. Печинска
с. Пешаково
с. Пещера
с. Пещерна
с. Пещерско
с. Пиперево
с. Пиперица
с. Пиперков чифлик
с. Пиперково
с. Пирамидата
с. Пиргово
с. Пирдоп
с. Пирин
с. Пиринец
с. Пирне
с. Писанец
с. Писаница
с. Писарево
с. Писарово
с. Писменово
с. Питово
с. Пишурка
с. Пищане
с. Пищигово
с. Пиявец
с. Плазище
с. Плаково
с. Плакудер
с. Плана
с. Планинец
с. Планиница
с. Планиново
с. Планинско
с. Планинци
с. Плачидол
с. Плачка
с. Плачковци
с. Плевен
с. Плевун
с. Пленимир
с. Плетена
с. Плешивец
с. Плешинци
с. Плиска
с. Пловдив
с. Пловдивци
с. Пловка
с. Плодовитово
с. Плоска могила
с. Плоски
с. Плъзище
с. Плъстина
с. Победа
с. Побит камък
с. Побък
с. Повалиръж
с. Повет
с. Подайва
с. Подвис
с. Подвръх
с. Подгоре
с. Подгорец
с. Подгорие
с. Подгорица
с. Подгумер
с. Подем
с. Подкова
с. Подкрепа
с. Подлес
с. Подрумче
с. Подслон
с. Пожарево
с. Пожерник
с. Поибрене
с. Покрайна
с. Покрован
с. Покровник
с. Полена
с. Поленица
с. Полетинци
с. Полетковци
с. Полето
с. Поликраище
с. Полковник Желязово
с. Полковник Иваново
с. Полковник Ламбринов
с. Полковник Минково
с. Полковник Савово
с. Полковник Свещарово
с. Полковник Серафимов
с. Полковник Таслаково
с. Полковник Чолаково
с. ПолковникДяково
с. Полска Скакавица
с. Полски Градец
с. Полски извор
с. Полски Сеновец
с. Полски Тръмбеш
с. Полско Косово
с. Полско Пъдарево
с. Поляна
с. Полянец
с. Поляново
с. Полянци
с. Поляците
с. Помеждин
с. Помен
с. Поморие
с. Помощица
с. Помощник
с. Понор
с. Попари
с. Попгергевци
с. Попгригорово
с. Попгруево
с. Попина
с. Попинци
с. Попица
с. Попкралево
с. Поповец
с. Поповица
с. Попович
с. Попово
с. Поповци
с. Поповяне
с. Попрайковци
с. Попрелка
с. Попрусаново
с. Попрусевци
с. Попска
с. Попско
с. Пордим
с. Пороище
с. Порой
с. Поройна
с. Поройно
с. Пороминово
с. Портитовци
с. Поручик Кърджиево
с. Поручик Чунчево
с. Посабина
с. Посев
с. Постник
с. Поток
с. Потока
с. Потоп
с. Поточарка
с. Поточе
с. Поточница
с. Поцърненци
с. Правда
с. Правдино
с. Правдолюб
с. Правенци
с. Правец
с. Правешка Лакавица
с. Правище
с. Право бърдо
с. Православ
с. Православен
с. Праужда
с. Прахали
с. Превала
с. Преколница
с. Прекръсте
с. Прелез
с. Прелом
с. Преображенци
с. Пресека
с. Преселенци
с. Преселец
с. Преселка
с. Пресиян
с. Преславен
с. Преславец
с. Преславци
с. Пресока
с. Преспа
с. Престой
с. Пресяк
с. Пресяка
с. Прибой
с. Прилеп
с. Прилепци
с. Приморско
с. Приморци
с. Припек
с. Присад
с. Присадец
с. Приселци
с. Присово
с. Присоето
с. Присойна
с. Пристое
с. Пробуда
с. Провадия
с. Проглед
с. Прогрес
с. Продановци
с. Проданча
с. Пролаз
с. Пролазница
с. Пролез
с. Пролеша
с. Пролом
с. Пропаст
с. Просена
с. Просеник
с. Просечен
с. Просторно
с. Протопопинци
с. Професор Златарски
с. Професор-Иширково
с. Прохлада
с. Проход
с. Прохорово
с. Пряпорец
с. Птичар
с. Птичари
с. Птичево
с. Пудрия
с. Пушево
с. Пчела
с. Пчелари
с. Пчеларово
с. Пчелин
с. Пчелина
с. Пчелино
с. Пчелиново
с. Пчелище
с. Пчелник
с. Пчелно
с. Пшеничево
с. Пъдарево
с. Пъдарино
с. Пъдарско
с. Пъдарци
с. Пънчево
с. Първан
с. Първенец
с. Първенци
с. Първица
с. Първомай
с. Първомайци
с. Пържиграх
с. Пърличево
с. Пъровци
с. Пъртевци
с. Пърша
с. Пъстрен
с. Пъстрово
с. Пъстрогор
с. Пъстроок
с. Пътниково
с. Пясъчево
с. Рабиша
с. Рабово
с. Раброво
с. Равадиново
с. Равда
с. Равен
с. Равна
с. Равна гора
с. Равнец
с. Равнил
с. Равнината
с. Равнища
с. Равнище
с. Равно
с. Равно нивище
с. Равно поле
с. Равно село
с. Равново
с. Равногор
с. Радан войвода
с. Раданово
с. Раданчето
с. Радево
с. Радевци
с. Радецки
с. Радибош
с. Радиево
с. Радилово
с. Радинград
с. Радинка
с. Радино
с. Радиново
с. Радишево
с. Радко Димитриево
с. Радковци
с. Радловци
с. Раднево
с. Радовене
с. Радовец
с. Радово
с. Радовци
с. Радоевското
с. Радоевци
с. Радойново
с. Радомир
с. Радомирци
с. Радотина
с. Радуил
с. Радуй
с. Радуловци
с. Радунци
с. Радювене
с. Раевци
с. Раждавица
с. Разбоище
с. Разбойна
с. Развигорово
с. Разград
с. Раздел
с. Разделна
с. Разделци
с. Раздол
с. Разлив
с. Разлог
с. Разсоха
с. Райкова могила
с. Райковска
с. Райковци
с. Райнино
с. Райново
с. Райновци
с. Райнушковци
с. Райово
с. Ракево
с. Ракиловци
с. Ракита
с. Ракитна
с. Ракитница
с. Ракитово
с. Раклиново
с. Раклица
с. Раковица
с. Раково
с. Раковски
с. Раковсково
с. Ралево
с. Ралевци
с. Ралиновци
с. Ралица
с. Раличево
с. Раненци
с. Рани лист
с. Рани луг
с. Расник
с. Расово
с. Растник
с. Раховци
с. Рачевци
с. Рачовци
с. Рашевци
с. Рашка Гращица
с. Рашково
с. Рашовите
с. Рашовица
с. Раювци
с. Раяновци
с. Раянци
с. Ребревци
с. Ребро
с. Реброво
с. Ребърково
с. Редешковци
с. Редина
с. Режанци
с. Режинци
с. Резач
с. Резбарци
с. Резово
с. Река
с. Рекичка
с. Рельово
с. Репляна
с. Реселец
с. Ресен
с. Ресилово
с. Речани
с. Речица
с. Реяновци
с. Рибарица
с. Рибарци
с. Рибен
с. Рибен дол
с. Рибино
с. Рибник
с. Рибница
с. Рибново
с. Ридино
с. Ридово
с. Рила
с. Рилски манастир
с. Рилци
с. Рисиманово
с. Ритя
с. Риш
с. Робово
с. Ровина
с. Рогач
с. Рогачево
с. Роглец
с. Рогозари
с. Рогозен
с. Рогозина
с. Рогозиново
с. Рогозче
с. Рогош
с. Рогулят
с. Родина
с. Родопи
с. Родопско
с. Рожден
с. Рожденско
с. Рожен
с. Роза
с. Розино
с. Розовец
с. Розово
с. Роман
с. Ропот
с. Росен
с. Росеново
с. Росина
с. Росица
с. Росно
с. Росоман
с. Рохлева
с. Рояк
с. Рударци
с. Рудина
с. Рудник
с. Рудозем
с. Руевци
с. Руен
с. Руец
с. Ружинци
с. Ружица
с. Руйно
с. Руйчовци
с. Руманя
с. Румелия
с. Румянцево
с. Руня
с. Рупите
с. Рупките
с. Рупци
с. Рупча
с. Русалина
с. Русалско
с. Русаля
с. Русе
с. Русиновци
с. Руска Бела
с. Русковци
с. Русокастро
с. Рустан
с. Руховци
с. Ручей
с. Ръжавец
с. Ръжана
с. Ръждак
с. Ръжево
с. Ръжево Конаре
с. Ръжена
с. Ръженово
с. Ръжица
с. Ръсово
с. Рът
с. Рътлина
с. Ръченица
с. Рязковци
с. Ряхово
с. Ряховците
с. с.Малък дол
с. Сава
с. Савин
с. Савино
с. Савойски
с. Садина
с. Садовец
с. Садовик
с. Садовица
с. Садово
с. Сажденик
с. Сакарци
с. Саласука
с. Салаш
с. Салманово
с. Самовила
с. Самоводене
с. Самодива
с. Самокитка
с. Самоков
с. Самораново
с. Самотино
с. Самсиите
с. Самуил
с. Самуилова крепост
с. Самуилово
с. Санадиново
с. Сандански
с. Сандрово
с. Сан-Стефано
с. Сапарева баня
с. Сапарево
с. Сараево
с. Саранско
с. Саранци
с. Сарая
с. Сатовча
с. Сбор
с. Сборино
с. Сборище
с. Сваленик
с. Сватбаре
с. Свежен
с. Света Петка
с. Свети Влас
с. Свети Никола
с. Светлен
с. Светлина
с. Светля
с. Световрачене
с. Светослав
с. Светославци
с. Светулка
с. Свещари
с. Свидня
с. Свиленград
с. Свинарски дол
с. Свирачи
с. Свирково
с. Свирци
с. Свирчово
с. Свищов
с. Свобода
с. Свободен
с. Свободиново
с. Свободица
с. Своге
